psampleid,pprojid,profile,sampleid,lat,lon,pproject
16272,95,c_m135_040,44845,-19.9996666666667,-70.4996666666667,M 135
11965,47,p0405,304,27.7521666666667,-62.7476666666667,SARGASSO A
11936,47,p0248,306,28.5073333333333,-62.4965,SARGASSO A
11958,47,p0325,310,25.6358333333333,-62.7985,SARGASSO A
11960,47,p0360,314,26.0035,-62.726,SARGASSO A
11968,47,p0435,318,28.8331666666667,-62.7515,SARGASSO A
11970,47,p0460,322,29.831,-62.7433333333333,SARGASSO A
11941,47,p0285,329,25.052,-62.5466666666667,SARGASSO A
11887,48,p42112,682,28.1026666666667,-47.3356666666667,SARGASSO B
10154,16,malina158,879,71.3076666666667,-127.489666666667,MALINA 2009
10150,16,malina154,934,71.3131666666667,-127.491333333333,MALINA 2009
13678,54,station_024,2033,48.8401666666667,-16.5255,DY032 2015
11946,48,p4285,683,26.8365,-51.7493333333333,SARGASSO B
11901,48,p42137,710,30.506,-40.8383333333333,SARGASSO B
17613,99,tara_102_00_d,45197,-5.263,-85.1921666666667,Tara 2011
16335,2,boum009,7213,34.046,24.4973333333333,BOUM 2008
13880,56,an1304_l2_001,2086,74.3503333333333,-97.5931666666667,AN 1304
13940,57,an1405_l1b_026,3403,76.3081666666667,-75.361,AN 1405
13922,57,an1405_l1b_014,3407,76.3313333333333,-71.2305,AN 1405
13924,57,an1405_l1b_015,3409,76.3248333333333,-71.7845,AN 1405
9961,16,malina011,5324,70.7873333333333,-135.528666666667,MALINA 2009
10116,16,malina119,5326,71.3603333333333,-132.610666666667,MALINA 2009
10157,16,malina161,5328,71.3115,-127.494666666667,MALINA 2009
13907,57,an1405_l1b_007,6090,74.7386666666667,-59.9861666666667,AN 1405
10180,20,010,6135,22.4,-156.666333333333,OPEREX 2008
11432,34,cce_p1106_cycle3_04,19744,34.0685,-121.580333333333,CCELTER 2011
11429,34,cce_p1106_cycle3_01,19730,34.1081666666667,-121.650833333333,CCELTER 2011
10226,20,039,6140,25.2503333333333,-157.6655,OPEREX 2008
13612,43,p1604_53,11930,34.0081666666667,-120.954333333333,CCELTER 2016
14951,83,p1706_66,47575,34.1416666666667,-122.5075,CCELTER 2017
10243,20,056,6190,24.3488333333333,-157.990333333333,OPEREX 2008
11437,34,cce_p1106_cycle3_06,19715,34.055,-121.470166666667,CCELTER 2011
11430,34,cce_p1106_cycle3_02,19705,34.089,-121.6145,CCELTER 2011
13477,43,p1604_04,11877,33.0375,-122.948333333333,CCELTER 2016
13550,43,p1604_29,11908,34.5023333333333,-121.222833333333,CCELTER 2016
13605,43,p1604_47,11924,35.0855,-120.770666666667,CCELTER 2016
13485,43,p1604_07,11880,32.7988333333333,-117.532166666667,CCELTER 2016
13482,43,p1604_06,11879,32.6986666666667,-117.363666666667,CCELTER 2016
13506,43,p1604_11,11883,33.5953333333333,-122.200666666667,CCELTER 2016
13493,43,p1604_10,11882,33.5965,-122.201166666667,CCELTER 2016
13518,43,p1604_15,11887,33.5236666666667,-122.06,CCELTER 2016
16336,2,boum010,7261,33.9735,25.6685,BOUM 2008
13514,43,p1604_13,11885,33.591,-122.1575,CCELTER 2016
13516,43,p1604_14,11886,33.5693333333333,-122.123166666667,CCELTER 2016
13524,43,p1604_18,11890,33.4675,-121.966833333333,CCELTER 2016
13520,43,p1604_16,11888,33.5263333333333,-122.036,CCELTER 2016
13523,43,p1604_17,11889,33.4773333333333,-121.9985,CCELTER 2016
13538,43,p1604_24,11896,34.7638333333333,-121.292833333333,CCELTER 2016
13548,43,p1604_28,11901,34.5601666666667,-121.203333333333,CCELTER 2016
13543,43,p1604_26,11898,34.6755,-121.280166666667,CCELTER 2016
13546,43,p1604_27,11899,34.6176666666667,-121.249333333333,CCELTER 2016
13557,43,p1604_31_b,11910,34.4053333333333,-121.214333333333,CCELTER 2016
13552,43,p1604_30,11909,34.4173333333333,-121.2225,CCELTER 2016
13556,43,p1604_31_a,11900,34.4061666666667,-121.213833333333,CCELTER 2016
13535,43,p1604_23,11895,34.7938333333333,-121.284333333333,CCELTER 2016
13531,43,p1604_21,11893,33.4601666666667,-121.870166666667,CCELTER 2016
13541,43,p1604_25,11897,34.7246666666667,-121.281666666667,CCELTER 2016
13581,43,p1604_35,11903,34.435,-120.689833333333,CCELTER 2016
13572,43,p1604_32_d,11916,34.3886666666667,-121.204833333333,CCELTER 2016
13567,43,p1604_32_b,11914,34.3966666666667,-121.21,CCELTER 2016
13570,43,p1604_32_c,11915,34.3926666666667,-121.208166666667,CCELTER 2016
13578,43,p1604_34,11907,34.3851666666667,-121.2235,CCELTER 2016
13574,43,p1604_32_e,11917,34.3851666666667,-121.202,CCELTER 2016
13576,43,p1604_33,11918,34.28,-121.174333333333,CCELTER 2016
13583,43,p1604_36,15168,34.4421666666667,-120.700833333333,CCELTER 2016
13564,43,p1604_31_d,11912,34.4063333333333,-121.214333333333,CCELTER 2016
13565,43,p1604_32_a,11913,34.402,-121.212,CCELTER 2016
13596,43,p1604_41,11919,34.5326666666667,-120.835833333333,CCELTER 2016
13599,43,p1604_43,11920,34.5385,-120.885,CCELTER 2016
13597,43,p1604_42,15169,34.5341666666667,-120.870333333333,CCELTER 2016
13604,43,p1604_46,11923,34.3816666666667,-121.100666666667,CCELTER 2016
13601,43,p1604_44,11921,34.5466666666667,-120.901833333333,CCELTER 2016
13602,43,p1604_45,11922,34.543,-120.937166666667,CCELTER 2016
13608,43,p1604_50,11927,34.5621666666667,-120.711,CCELTER 2016
13606,43,p1604_48,11925,34.8878333333333,-120.738833333333,CCELTER 2016
13590,43,p1604_39,11904,34.4995,-120.781333333333,CCELTER 2016
13607,43,p1604_49,11926,34.6956666666667,-120.710166666667,CCELTER 2016
13610,43,p1604_51,11928,34.455,-120.520333333333,CCELTER 2016
15985,86,ge_2016_027,11237,68.5836666666667,-60.1033333333333,GREENEDGE 2016 A
14803,81,station2_cast5,10367,53.4866666666667,-42.111,NAAMES 02
16288,95,c_m135_056,44860,-18.9998333333333,-79.0001666666667,M 135
16260,95,c_m135_028,44863,-20.9998333333333,-71.0006666666667,M 135
16310,95,c_m135_078,44868,-16.9993333333333,-72.9523333333333,M 135
16031,87,ge_2016_109,11732,68.1356666666667,-58.9933333333333,GREENEDGE 2016 C
16374,2,boum034,7231,33.575,32.7141666666667,BOUM 2008
16153,87,ge_2016_199,11704,69.5026666666667,-62.7126666666667,GREENEDGE 2016 C
16279,95,c_m135_047,44871,-18.9991666666667,-71.0005,M 135
16276,95,c_m135_044,44872,-18.9991666666667,-70.583,M 135
16293,95,c_m135_061,44873,-17.9876666666667,-79.0231666666667,M 135
16331,95,c_m135_092,44879,-16.9993333333333,-84.999,M 135
11650,46,outpace_055,1760,-19.2398333333333,164.593833333333,OUTPACE 2015
11849,46,outpace_213,1778,-18.2618333333333,-159.991333333333,OUTPACE 2015
11698,46,outpace_093,1788,-20.4543333333333,-178.507333333333,OUTPACE 2015
11606,46,outpace_021,1802,-19.147,164.778333333333,OUTPACE 2015
11700,46,outpace_095,1813,-20.44,-178.5105,OUTPACE 2015
11593,46,outpace_009,1854,-18.6181666666667,162.116166666667,OUTPACE 2015
11672,46,outpace_073,1899,-22.0008333333333,170.000166666667,OUTPACE 2015
11675,46,outpace_075,1935,-21.9996666666667,169.9965,OUTPACE 2015
11695,46,outpace_091,1946,-20.9963333333333,178.608666666667,OUTPACE 2015
16378,2,boum036,7135,33.6751666666667,32.714,BOUM 2008
11626,46,outpace_037,1773,-19.2583333333333,164.670333333333,OUTPACE 2015
11759,46,outpace_144,1810,-18.1676666666667,-170.7165,OUTPACE 2015
11730,46,outpace_121,1830,-18.1768333333333,-170.767,OUTPACE 2015
11744,46,outpace_133,1934,-18.1563333333333,-170.748,OUTPACE 2015
11738,46,outpace_128,1864,-18.1858333333333,-170.738,OUTPACE 2015
11754,46,outpace_140,1898,-18.1946666666667,-170.724,OUTPACE 2015
11775,46,outpace_155,1944,-18.4158333333333,-165.939,OUTPACE 2015
16417,2,boum061,7125,33.7036666666667,32.6368333333333,BOUM 2008
16268,95,c_m135_036,44881,-20,-72.0015,M 135
16338,95,c_m135_096,44884,-15.9995,-80.0035,M 135
11799,46,outpace_174,1857,-18.4138333333333,-165.909166666667,OUTPACE 2015
11839,46,outpace_205,1796,-19.0453333333333,-165.971333333333,OUTPACE 2015
11718,46,outpace_111,1825,-18.2513333333333,-170.819333333333,OUTPACE 2015
11816,46,outpace_188,1940,-18.4705,-165.893666666667,OUTPACE 2015
11613,46,outpace_027,1834,-19.2248333333333,164.6495,OUTPACE 2015
11772,46,outpace_153,1858,-18.6788333333333,-165.588333333333,OUTPACE 2015
11821,46,outpace_192,1928,-18.4558333333333,-165.877,OUTPACE 2015
11612,46,outpace_026,1936,-19.2093333333333,164.671833333333,OUTPACE 2015
14906,81,station4_cast7,10370,47.5803333333333,-38.8483333333333,NAAMES 02
11845,46,outpace_210,1914,-18.3951666666667,-162.999166666667,OUTPACE 2015
11828,46,outpace_197,1759,-18.4981666666667,-165.800833333333,OUTPACE 2015
11829,46,outpace_198,1829,-18.4911666666667,-165.7915,OUTPACE 2015
11825,46,outpace_195,1820,-18.4951666666667,-165.8575,OUTPACE 2015
11823,46,outpace_193,1835,-18.4953333333333,-165.879833333333,OUTPACE 2015
11824,46,outpace_194,1879,-18.4951666666667,-165.864666666667,OUTPACE 2015
11826,46,outpace_196,1881,-18.5058333333333,-165.821166666667,OUTPACE 2015
11835,46,outpace_202,1942,-18.6411666666667,-166.02416666666701,OUTPACE 2015
16405,2,boum054,7162,33.6763333333333,32.612,BOUM 2008
11831,46,outpace_199,1908,-18.4841666666667,-165.779166666667,OUTPACE 2015
16264,95,c_m135_032,44886,-20.9993333333333,-73.9991666666667,M 135
11837,46,outpace_203,1805,-18.7765,-166.008666666667,OUTPACE 2015
16400,2,boum051,7233,33.633,32.6223333333333,BOUM 2008
11838,46,outpace_204,1878,-18.91,-165.988666666667,OUTPACE 2015
14900,81,station4_cast5,10384,47.578,-38.85,NAAMES 02
11844,46,outpace_209,1787,-18.395,-163.001,OUTPACE 2015
16129,87,ge_2016_175,11796,69.4996666666667,-58.7243333333333,GREENEDGE 2016 C
14806,81,station2_cast6,10388,53.4783333333333,-42.0748333333333,NAAMES 02
11896,47,p0124,313,26.7041666666667,-68.483,SARGASSO A
11888,47,p0097,299,27.5205,-68.4973333333333,SARGASSO A
13041,6,tara_r00,45221,34.4098333333333,33.0265,TARA 2009
11912,47,p0168,325,25.4975,-65.4963333333333,SARGASSO A
11964,47,p0401,326,27.5003333333333,-62.6875,SARGASSO A
11966,47,p0413,302,27.9885,-62.7466666666667,SARGASSO A
11974,47,ppp15,333,30.8298333333333,-68.4933333333333,SARGASSO A
13020,7,tara_037_00_d,45240,20.8336666666667,63.6078333333333,TARA 2010
11879,48,p4201a,701,27.5095,-59.5175,SARGASSO B
11889,48,p42116,685,28.4863333333333,-43.9893333333333,SARGASSO B
11914,48,p42151,689,32.5,-37.6695,SARGASSO B
11908,48,p42142,698,31.4955,-37.6655,SARGASSO B
11929,48,p4246,702,27.0001666666667,-57.0115,SARGASSO B
11904,48,p42140,704,30.9955,-37.6638333333333,SARGASSO B
11876,48,p4201,754,27.502,-59.5021666666667,SARGASSO B
15621,49,tara_167_01,45252,71.0055,38.7135,TARA 2013
17607,99,tara_100_00_g,45253,-12.9066666666667,-96.1866666666667,Tara 2011
11895,48,p42130,707,29.4973333333333,-43.9975,SARGASSO B
11898,48,p42135,708,29.9971666666667,-44.0018333333333,SARGASSO B
11933,48,p4251,684,27.8305,-56.9993333333333,SARGASSO B
11940,48,p4268,688,28.1338333333333,-53.4945,SARGASSO B
11931,48,p4248,690,27.502,-57,SARGASSO B
11938,48,p4266,692,28.4993333333333,-53.4953333333333,SARGASSO B
11937,48,p4263,695,28.352,-56.9711666666667,SARGASSO B
11927,48,p4238,703,26.4968333333333,-57.0013333333333,SARGASSO B
11944,48,p4284,696,27.3146666666667,-53.4778333333333,SARGASSO B
11935,48,p4260,752,28.1541666666667,-56.9721666666667,SARGASSO B
16300,95,c_m135_068,44896,-17.9998333333333,-72.5003333333333,M 135
16437,2,boum074,7190,34.1125,18.534,BOUM 2008
11942,48,p4276,694,27.8361666666667,-53.5001666666667,SARGASSO B
16440,2,boum076,7158,34.2133333333333,18.535,BOUM 2008
11950,48,p4290,699,26.833,-49.9983333333333,SARGASSO B
15508,69,m106_058,46266,-0.998166666666667,-23,M 106
10276,20,089,6141,23.1171666666667,-160.172666666667,OPEREX 2008
10267,20,080,6146,24.1171666666667,-158.099166666667,OPEREX 2008
16461,2,boum097,7282,34.0623333333333,18.5576666666667,BOUM 2008
11952,48,p4299,700,27.333,-50.0051666666667,SARGASSO B
16418,2,boum062,7153,33.7061666666667,32.6393333333333,BOUM 2008
14859,81,station4_cast16,10392,47.3546666666667,-38.3125,NAAMES 02
14852,81,station4_cast14,10397,47.3306666666667,-38.5128333333333,NAAMES 02
17633,99,tara_109_00_g,45349,2.0475,-84.549,Tara 2011
13074,7,tara_039_00_a,45293,18.5713333333333,66.5305,TARA 2010
15382,9,tara_144_00_c,45275,36.3955,-72.8261666666667,TARA 2012 A
17627,99,tara_109_00_a,45312,1.49183333333333,-84.5825,Tara 2011
12559,51,tara_142_00_f,45296,25.6891666666667,-88.4876666666667,TARA 2012 B
15688,49,tara_197_01,45596,71.333,-148.648333333333,TARA 2013
16499,2,boum136,7145,39.1753333333333,5.38083333333333,BOUM 2008
13154,7,tara_047_00_a,45335,-2.0465,72.1568333333333,TARA 2010
17602,99,tara_100_00_b,45339,-13.003,-96.0095,Tara 2011
16248,95,c_m135_016,44904,-22.9996666666667,-73.9998333333333,M 135
16236,95,c_m135_004,44906,-27.9998333333333,-71.3333333333333,M 135
13295,7,tara_072_00_b,45408,-8.77633333333333,-17.9126666666667,TARA 2010
15703,49,tara_201_12,45479,74.3326666666667,-85.584,TARA 2013
17655,99,tara_111_03_a,45388,-18.5331666666667,-101.9115,Tara 2011
13097,7,tara_039_00_i,45364,18.7103333333333,66.3265,TARA 2010
16478,2,boum114,7161,33.9346666666667,18.5078333333333,BOUM 2008
15595,49,tara_155_05,45361,54.6473333333333,-16.7241666666667,TARA 2013
14874,81,station4_cast19,10403,47.2141666666667,-38.2273333333333,NAAMES 02
16372,95,c_m135_111,44912,-14.9995,-78,M 135
15641,49,tara_175_03,45443,79.286,66.4828333333333,TARA 2013
13185,7,tara_053_00_b,45572,-13.0835,46.9708333333333,TARA 2010
13121,7,tara_041_00_d,45492,14.5671666666667,70.068,TARA 2010
16498,2,boum135,7116,39.1751666666667,5.31716666666667,BOUM 2008
16489,2,boum125,7191,38.099,10.223,BOUM 2008
13194,7,tara_064_00_a,45284,-29.5021666666667,37.9903333333333,TARA 2010
13006,7,tara_036_03,45458,24.5016666666667,57.4966666666667,TARA 2010
15693,49,tara_201_02,45501,74.305,-85.6551666666667,TARA 2013
15718,49,tara_206_02,45067,70.961,-53.6305,TARA 2013
17599,99,tara_099_00_a,45535,-21.1465,-104.792666666667,Tara 2011
17561,99,tara_095_00_a,45553,-32.3771666666667,-89.7581666666667,Tara 2011
16516,2,boum153,7157,39.5165,5.35066666666667,BOUM 2008
17582,99,tara_097_00_h,45556,-28.1916666666667,-107.693166666667,Tara 2011
17578,99,tara_097_00_d,45600,-28.1716666666667,-107.485,Tara 2011
17548,99,tara_084_00_a,45254,-60.2323333333333,-60.6451666666667,Tara 2011
15734,49,tara_209_06,45087,64.7361666666667,-53.1078333333333,TARA 2013
13350,7,tara_078_00_d,45642,-30.1381666666667,-43.29,TARA 2010
13384,7,tara_080_00_d,45391,-40.6518333333333,-51.8898333333333,TARA 2010
14848,81,station4_cast13,10405,47.3598333333333,-38.5568333333333,NAAMES 02
13388,7,tara_081_00_a,45591,-44.5325,-52.4688333333333,TARA 2010
17560,99,tara_094_00_d,45154,-32.7751666666667,-87.0971666666667,Tara 2011
13386,7,tara_080_00_e,45288,-40.6771666666667,-51.8623333333333,TARA 2010
15737,49,tara_209_09,45541,64.7538333333333,-53.1011666666667,TARA 2013
17596,99,tara_098_00_l,45343,-25.8273333333333,-111.801666666667,Tara 2011
17615,99,tara_102_00_f,45177,-5.275,-85.2851666666667,Tara 2011
17621,99,tara_106_00_c,45193,-0.066,-84.6346666666667,Tara 2011
17585,99,tara_098_00_a,45333,-26.3058333333333,-110.923666666667,Tara 2011
17622,99,tara_106_00_d,45513,-0.00626666666666667,-84.585,Tara 2011
17604,99,tara_100_00_d,45384,-12.9793333333333,-96.0231666666667,Tara 2011
17616,99,tara_102_00_g,45336,-5.26966666666667,-85.2286666666667,Tara 2011
17620,99,tara_106_00_b,45200,-0.0512833333333333,-84.6085,Tara 2011
17617,99,tara_103_00_a,45327,-1.50583333333333,-84.5793333333333,Tara 2011
15739,49,tara_210_02,45669,61.521,-55.9973333333333,TARA 2013
17662,99,tara_112_02_a,45629,-23.2951666666667,-131.787666666667,Tara 2011
17656,99,tara_111_04_a,45198,-20.1105,-103.810333333333,Tara 2011
17657,99,tara_111_05_a,45393,-21.709,-105.842,Tara 2011
17642,99,tara_110_00_h,45286,-1.74083333333333,-84.6405,Tara 2011
17644,99,tara_111_00_b,45304,-16.956,-100.713833333333,Tara 2011
17673,99,tara_122_00_a,45192,-9.74883333333333,-139.193833333333,Tara 2011
17684,99,tara_122_00_l,45162,-8.96066666666667,-139.245,Tara 2011
17675,99,tara_122_00_c,45169,-8.99666666666667,-139.202,Tara 2011
17676,99,tara_122_00_d,45340,-8.9995,-139.196666666667,Tara 2011
17680,99,tara_122_00_h,45459,-8.98566666666667,-139.228166666667,Tara 2011
17677,99,tara_122_00_e,45274,-8.97283333333333,-139.239333333333,Tara 2011
17685,99,tara_122_00_m,44981,-8.96916666666667,-139.350333333333,Tara 2011
17678,99,tara_122_00_f,45295,-9.01116666666667,-139.264833333333,Tara 2011
17682,99,tara_122_00_j,45189,-8.9825,-139.185833333333,Tara 2011
17689,99,tara_123_00_b,45465,-8.9075,-140.2765,Tara 2011
17719,99,tara_127_00_d,45362,-6.636,-152.552166666667,Tara 2011
17691,99,tara_123_00_d,45263,-8.91083333333333,-140.2845,Tara 2011
17686,99,tara_122_00_n,45351,-8.9765,-139.4585,Tara 2011
17688,99,tara_123_00_a,45148,-8.9065,-140.284,Tara 2011
17700,99,tara_124_00_e,45199,-9.066,-140.628166666667,Tara 2011
17695,99,tara_123_00_h,45372,-8.90366666666667,-140.279333333333,Tara 2011
17782,99,tara_137_00_a,45141,14.2021666666667,-116.629,Tara 2011
17731,99,tara_129_00_g,45466,6.662,-153.099833333333,Tara 2011
15727,49,tara_207_01,45612,69.2121666666667,-52.8048333333333,TARA 2013
17747,99,tara_132_00_d,45281,31.5303333333333,-159.000333333333,Tara 2011
17725,99,tara_129_00_a,45326,3.575,-154.2795,Tara 2011
15414,9,tara_145_00_d,45089,39.2075,-70.0611666666667,TARA 2012 A
17801,99,tara_138_00_i,45321,6.36733333333333,-103.084,Tara 2011
15412,9,tara_145_00_c,45431,39.2391666666667,-70.0343333333333,TARA 2012 A
17809,99,tara_139_03_a,45337,6.059,-92.0356666666667,Tara 2011
17797,99,tara_138_00_e,45152,6.33616666666667,-103.005333333333,Tara 2011
15744,49,tara_210_07,45073,61.532,-55.9771666666667,TARA 2013
15449,9,tara_146_02_a,45318,35.4678333333333,-71.7656666666667,TARA 2012 A
15455,9,tara_146_05_a,45622,34.3163333333333,-70.5501666666667,TARA 2012 A
15460,9,tara_147_00_b,45504,32.9778333333333,-66.5516666666667,TARA 2012 A
10442,22,c_msm22_072,46164,8.49983333333333,-22.9998333333333,MSM 22
15607,49,tara_159_01,45583,68.9846666666667,2.14033333333333,TARA 2013
16538,2,boum177,7266,39.1645,5.15466666666667,BOUM 2008
15614,49,tara_163_04,45646,76.073,1.43783333333333,TARA 2013
10452,22,c_msm22_083,46236,11.9998333333333,-23,MSM 22
10445,22,c_msm22_075,46240,9.502,-22.9955,MSM 22
10444,22,c_msm22_074,46153,9.50166666666667,-22.9956666666667,MSM 22
15615,49,tara_163_05,45009,76.0376666666667,1.48616666666667,TARA 2013
11620,46,outpace_032,1849,-19.2248333333333,164.667333333333,OUTPACE 2015
11615,46,outpace_028,1827,-19.2195,164.674833333333,OUTPACE 2015
15642,49,tara_175_04,45538,79.2128333333333,66.4583333333333,TARA 2013
10572,23,c_msm23_060,45845,4.96666666666667,-22.9826666666667,MSM 23
11621,46,outpace_033,1846,-19.2705,164.673333333333,OUTPACE 2015
15620,49,tara_166_01,45020,71.2133333333333,14.6323333333333,TARA 2013
15480,68,102,46391,9.99966666666667,-22.5001666666667,M 105
15667,49,tara_187_01,45316,78.1181666666667,86.5581666666667,TARA 2013
15674,49,tara_189_04,45648,78.0213333333333,116.372,TARA 2013
11617,46,outpace_030,1900,-19.2115,164.675166666667,OUTPACE 2015
11623,46,outpace_035,1793,-19.2598333333333,164.689833333333,OUTPACE 2015
11699,46,outpace_094,1947,-20.4416666666667,-178.5105,OUTPACE 2015
11649,46,outpace_054,1861,-19.2358333333333,164.593833333333,OUTPACE 2015
11622,46,outpace_034,1804,-19.2728333333333,164.684833333333,OUTPACE 2015
11632,46,outpace_041,1841,-19.242,164.651166666667,OUTPACE 2015
11628,46,outpace_038,1885,-19.2513333333333,164.667333333333,OUTPACE 2015
11662,46,outpace_064,1875,-19.2275,164.591,OUTPACE 2015
11618,46,outpace_031,1877,-19.2233333333333,164.669833333333,OUTPACE 2015
16557,2,boum254,7321,39.2141666666667,5.3508333333333304,BOUM 2008
15498,68,114,46604,10.9996666666667,-21.9993333333333,M 105
16535,2,boum174,7144,39.1501666666667,5.15033333333333,BOUM 2008
11701,46,outpace_099,1883,-20.0056666666667,-175.6475,OUTPACE 2015
14969,83,p1706_75,47565,34.51,-122.973833333333,CCELTER 2017
16460,2,boum096,7146,34.0785,18.5668333333333,BOUM 2008
16301,95,c_m135_069,44807,-18,-71.9161666666667,M 135
16475,2,boum111,7147,33.9575,18.5295,BOUM 2008
16455,2,boum091,7152,34.1385,18.485,BOUM 2008
16456,2,boum092,7160,34.1371666666667,18.4848333333333,BOUM 2008
15471,69,m106_045,46267,1.0005,-23.001,M 106
15497,69,m106_053,46268,-3.33333333333333e-4,-23.0156666666667,M 106
15279,69,m106_011,46269,11.9988333333333,-22.9991666666667,M 106
15516,69,m106_060,46271,-1.666,-23.0005,M 106
15163,82,msm_060_354_0001,25153,-34.5,-36.5013333333333,MSM060
16494,2,boum131,7168,39.024,5.25333333333333,BOUM 2008
11659,46,outpace_062,1744,-19.2328333333333,164.595833333333,OUTPACE 2015
11616,46,outpace_029,1749,-19.2161666666667,164.678,OUTPACE 2015
16477,2,boum113,7171,33.9381666666667,18.522,BOUM 2008
11834,46,outpace_201,1750,-18.5061666666667,-166.041833333333,OUTPACE 2015
11625,46,outpace_036,1753,-19.2588333333333,164.6885,OUTPACE 2015
11753,46,outpace_139,1756,-18.1968333333333,-170.724333333333,OUTPACE 2015
